VST-NCA,N/A,Manhattan,87,4,False,0,5,10,N/A,32,0.4216826168197155,0.220631045725236,0.015582664932058074,1.0,1.25,0,3.290160351264048,1.0,4.0,1.8062846023122776
VST-CA,mixed,Manhattan,87,4,False,0,5,10,N/A,32,0.3945325846814031,0.21921911501557492,0.015582664932058074,1.0,1.0,3,3.524969693093973,1.0,4.0,1.7718728640089352
VST-CA,pure,Manhattan,87,4,False,0,5,10,N/A,32,0.3945325846814031,0.21921911501557492,0.015582664932058074,1.0,1.0,3,3.7399728649075827,1.0,4.0,1.7718728640089352
VST-NCA,N/A,Manhattan,43,2,False,1,2,10,N/A,2,0.7094648925767968,0.6308671149500469,0.08812745257560095,1.5,2.5,0,2.9444172725087263,1.0,4.0,2.092614873433626
VST-CA,mixed,Manhattan,43,2,False,1,2,10,N/A,2,0.7094648925767968,0.6308671149500469,0.08812745257560095,1.5,2.5,2,4.223156331528145,1.0,4.0,2.092614873433626
VST-CA,pure,Manhattan,43,2,False,1,2,10,N/A,2,0.7094648925767968,0.6308671149500469,0.08812745257560095,1.5,2.5,2,3.3208927974369686,1.0,4.0,2.092614873433626
VST-NCA,N/A,Manhattan,79,1,False,2,1,10,N/A,1,3.257430373984217,0.4247623321401884,0.08458447836241052,3.0,3.0,0,0.4524431254542094,1.0,4.0,1.186950033525786
VST-CA,mixed,Manhattan,79,1,False,2,1,10,N/A,1,1.3998622688948352,0.5657061201773667,0.08565775968099397,2.0,3.0,3,1.1108796562204049,1.0,4.0,1.5364545710477495
VST-CA,pure,Manhattan,79,1,False,2,1,10,N/A,1,1.3998622688948352,0.5657061201773667,0.08565775968099397,2.0,3.0,3,1.1102756892230516,1.0,4.0,1.5364545710477495
VST-NCA,N/A,Manhattan,66,2,False,3,3,10,N/A,9,0.49289517436647,0.3191136074148798,0.040178113238841344,1.0,2.0,0,2.9521318653382522,1.0,4.0,1.5084676062962377
VST-CA,mixed,Manhattan,66,2,False,3,3,10,N/A,9,0.3775380508020749,0.33154960804659633,0.040178113238841344,1.0,1.5,3,3.516729293702049,1.0,4.0,1.4797182917874576
VST-CA,pure,Manhattan,66,2,False,3,3,10,N/A,9,0.3775380508020749,0.33154960804659633,0.040178113238841344,1.0,1.5,3,3.439740870525654,1.0,4.0,1.4797182917874576
VST-NCA,N/A,Manhattan,70,4,False,4,5,10,N/A,14,0.8653124745453744,0.35575858598993987,0.022676177434946765,1.25,1.75,0,3.3688264605441844,1.0,4.0,2.543868448216157
VST-CA,mixed,Manhattan,70,4,False,4,5,10,N/A,14,0.8653124745453744,0.35575858598993987,0.022676177434946765,1.25,1.75,2,3.79480438377405,1.0,4.0,2.543868448216157
VST-CA,pure,Manhattan,70,4,False,4,5,10,N/A,14,0.8653124745453744,0.35575858598993987,0.022676177434946765,1.25,1.75,2,3.692610799324669,1.0,4.0,2.543868448216157
VST-NCA,N/A,Manhattan,64,4,False,5,5,10,N/A,8,0.8065457709069302,0.34241826293227984,0.027083103507089566,1.5,1.75,0,3.2840034406381307,1.0,4.0,2.3766386986127745
VST-CA,mixed,Manhattan,64,4,False,5,5,10,N/A,8,0.8065457709069302,0.34241826293227984,0.027083103507089566,1.5,1.75,2,3.593727585620215,1.0,4.0,2.3766386986127745
VST-CA,pure,Manhattan,64,4,False,5,5,10,N/A,8,0.8065457709069302,0.34241826293227984,0.027083103507089566,1.5,1.75,2,4.97693556619538,1.0,4.0,2.3766386986127745
VST-NCA,N/A,Manhattan,294,5,False,0,8,10,N/A,78,1.066669598893284,0.12688444851399486,0.003322618764224029,0.6,1.2,0,4.263788704711851,1.0,4.0,1.7894070635046244
VST-CA,mixed,Manhattan,294,5,False,0,8,10,N/A,78,1.066669598893284,0.12688444851399486,0.003322618764224029,0.6,1.2,2,5.856921797326834,1.0,4.0,1.7894070635046244
VST-CA,pure,Manhattan,294,5,False,0,8,10,N/A,78,1.066669598893284,0.12688444851399486,0.003322618764224029,0.6,1.2,2,5.80515077266327,1.0,4.0,1.7894070635046244
VST-NCA,N/A,Manhattan,230,5,False,1,7,10,N/A,87,0.9407161359471973,0.1366906343749128,0.0030185859868813833,0.6,1.2,0,3.7528969691514966,1.0,4.0,1.693365751461965
VST-CA,mixed,Manhattan,230,5,False,1,7,10,N/A,87,0.9026974899529532,0.13594464154426408,0.0030185859868813833,0.6,1.0,3,4.7342292571877,1.0,4.0,1.6720641825938123
VST-CA,pure,Manhattan,230,5,False,1,7,10,N/A,87,0.8767749551223012,0.1350858381861665,0.0030185859868813833,0.6,0.8,4,7.34599216579802,1.0,4.0,1.644716913029559
VST-NCA,N/A,Manhattan,279,1,False,2,1,10,N/A,2,1.3717926113733667,0.12501191691882307,0.009706680111336043,2.0,3.0,0,0.5919441066045223,1.0,4.0,0.7093311623432331
VST-CA,mixed,Manhattan,279,1,False,2,1,10,N/A,2,1.017162702688131,0.148412188223772,0.013537180059078365,2.0,3.0,3,3.217365748597352,1.0,4.0,0.6639708638551354
VST-CA,pure,Manhattan,279,1,False,2,1,10,N/A,2,1.017162702688131,0.148412188223772,0.013537180059078365,2.0,3.0,3,3.282433915944374,1.0,4.0,0.6639708638551354
VST-NCA,N/A,Manhattan,270,5,False,3,8,10,N/A,77,1.2488538312218962,0.17172659650584637,0.007720842464760221,0.8,1.2,0,4.279479609403097,1.0,4.0,1.8502317716489682
VST-CA,mixed,Manhattan,270,5,False,3,8,10,N/A,77,1.219897719873283,0.17052421909830362,0.007720842464760221,0.8,1.0,3,5.8863890708027,1.0,4.0,1.8320647419512712
VST-CA,pure,Manhattan,270,5,False,3,8,10,N/A,77,1.219897719873283,0.17052421909830362,0.007720842464760221,0.8,1.0,3,6.693196607837123,1.0,4.0,1.8320647419512712
VST-NCA,N/A,Manhattan,146,2,False,4,2,10,N/A,3,0.5136436994245812,0.18060805109927194,0.0098813699145021,1.0,1.5,0,2.902258007595762,1.0,4.0,1.2599527468520018
VST-CA,mixed,Manhattan,146,2,False,4,2,10,N/A,3,0.45636219561820734,0.189096745281167,0.007199999018671852,1.0,1.5,3,4.0627182225527605,1.0,4.0,1.2195492527350336
VST-CA,pure,Manhattan,146,2,False,4,2,10,N/A,3,0.45636219561820734,0.189096745281167,0.007199999018671852,1.0,1.5,3,4.389302915502654,1.0,4.0,1.2195492527350336
VST-NCA,N/A,Manhattan,276,2,False,5,3,10,N/A,3,2.8494746593036724,0.23836369530811702,0.00875095577614736,1.5,2.5,0,4.201031796691282,1.0,4.0,1.4957058943647712
VST-CA,mixed,Manhattan,276,2,False,5,3,10,N/A,3,2.8494746593036724,0.23836369530811702,0.00875095577614736,1.5,2.5,2,5.570060763816926,1.0,4.0,1.4957058943647712
VST-CA,pure,Manhattan,276,2,False,5,3,10,N/A,3,2.8494746593036724,0.23836369530811702,0.00875095577614736,1.5,2.5,2,6.795323874341705,1.0,4.0,1.4957058943647712
VST-NCA,N/A,Manhattan,277,5,False,6,8,10,N/A,53,1.5661779200709998,0.14196414263628931,0.00576191548314559,1.6,1.6,0,4.855559121460914,1.0,4.0,1.954368260099261
VST-CA,mixed,Manhattan,277,5,False,6,8,10,N/A,53,1.377564879623835,0.14058361713722065,0.005041676047752391,1.4,1.4,3,7.011091676268947,1.0,4.0,1.9406598221149787
VST-CA,pure,Manhattan,277,5,False,6,8,10,N/A,53,1.377564879623835,0.14058361713722065,0.005041676047752391,1.4,1.4,3,8.834078423338227,1.0,4.0,1.9406598221149787
VST-NCA,N/A,Manhattan,252,5,False,7,7,10,N/A,41,1.7321626656290974,0.16982464803608555,0.007537228405428276,1.0,1.8,0,5.123342692848041,1.0,4.0,1.8851458423166376
VST-CA,mixed,Manhattan,252,5,False,7,7,10,N/A,41,1.5903425658331531,0.16967903130612189,0.007537228405428276,1.0,1.6,3,8.941269538628433,1.0,4.0,1.8665161524389806
VST-CA,pure,Manhattan,252,5,False,7,7,10,N/A,41,1.5903425658331531,0.16967903130612189,0.007537228405428276,1.0,1.6,3,10.555833590907497,1.0,4.0,1.8665161524389806
VST-NCA,N/A,Manhattan,211,2,False,8,2,10,N/A,2,0.6760778373873851,0.14955879522473053,0.010078852097259857,1.5,1.5,0,5.201903403965872,1.0,4.0,1.0800905479661997
VST-CA,mixed,Manhattan,211,2,False,8,2,10,N/A,2,0.5314656934468874,0.155058175715629,0.007190981953798919,1.0,1.5,3,5.718255711731672,1.0,4.0,1.0629039431716292
VST-CA,pure,Manhattan,211,2,False,8,2,10,N/A,2,0.49861679299193146,0.15772238632137256,0.007190981953798919,1.0,1.0,3,6.603519351221024,1.0,4.0,1.0326478195945257
VST-NCA,N/A,Manhattan,193,5,False,9,8,10,N/A,66,1.5317422227641435,0.18266538739276592,0.007419300744837694,0.4,1.8,0,4.014047561808923,1.0,4.0,1.9952211262168897
VST-CA,mixed,Manhattan,193,5,False,9,8,10,N/A,66,1.3141003595360474,0.1822291329591828,0.007419300744837694,0.4,1.6,3,5.780842087894172,1.0,4.0,1.9773480038272633
VST-CA,pure,Manhattan,193,5,False,9,8,10,N/A,66,1.3141003595360474,0.1822291329591828,0.007419300744837694,0.4,1.6,3,6.343412871444627,1.0,4.0,1.9773480038272633
VST-NCA,N/A,Manhattan,425,5,False,10,8,10,N/A,49,1.3329139163777615,0.12448540337610603,0.006726331514389729,0.8,1.2,0,4.4162868187952995,1.0,4.0,1.6773001217420485
VST-CA,mixed,Manhattan,425,5,False,10,8,10,N/A,49,1.242252222207632,0.1230746987145282,0.006726331514389729,0.8,1.0,4,8.010766402539673,1.0,4.0,1.6330165776889882
VST-CA,pure,Manhattan,425,5,False,10,8,10,N/A,49,1.187023806076997,0.12308609965721272,0.006726331514389729,0.8,0.8,5,11.382044653293349,1.0,4.0,1.5822630085422722
VST-NCA,N/A,Manhattan,200,5,False,11,8,10,N/A,65,1.2258401597157316,0.18741763169026096,0.007539667394995256,0.4,1.4,0,4.40140001918482,1.0,4.0,1.9489803152289034
VST-CA,mixed,Manhattan,200,5,False,11,8,10,N/A,65,1.2258401597157316,0.18741763169026096,0.007539667394995256,0.4,1.4,2,5.44260556889148,1.0,4.0,1.9489803152289034
VST-CA,pure,Manhattan,200,5,False,11,8,10,N/A,65,1.2258401597157316,0.18741763169026096,0.007539667394995256,0.4,1.4,2,5.5046965342162935,1.0,4.0,1.9489803152289034
VST-NCA,N/A,Manhattan,508,3,False,12,4,10,N/A,9,1.6563520449097324,0.1516105156647689,0.004658243153278011,1.3333333333333333,2.0,0,6.452623526054083,1.0,4.0,1.4153324225001853
VST-CA,mixed,Manhattan,508,3,False,12,4,10,N/A,9,1.6563520449097324,0.1516105156647689,0.004658243153278011,1.3333333333333333,2.0,2,11.873155088066653,1.0,4.0,1.4153324225001853
VST-CA,pure,Manhattan,508,3,False,12,4,10,N/A,9,1.6563520449097324,0.1516105156647689,0.004658243153278011,1.3333333333333333,2.0,2,14.811505452874599,1.0,4.0,1.4153324225001853
VST-NCA,N/A,Manhattan,403,3,False,13,4,10,N/A,6,1.244133204070264,0.16060254880421754,0.005652461041727541,1.3333333333333333,1.6666666666666667,0,8.16714924814005,1.0,4.0,1.5348127478806524
VST-CA,mixed,Manhattan,403,3,False,13,4,10,N/A,6,1.244133204070264,0.16060254880421754,0.005652461041727541,1.3333333333333333,1.6666666666666667,2,12.41590825386038,1.0,4.0,1.5348127478806524
VST-CA,pure,Manhattan,403,3,False,13,4,10,N/A,6,1.244133204070264,0.16060254880421754,0.005652461041727541,1.3333333333333333,1.6666666666666667,2,13.720246039575272,1.0,4.0,1.5348127478806524
VST-NCA,N/A,Manhattan,260,5,False,14,7,10,N/A,73,1.3562282205212486,0.16169034923776301,0.006252753801215719,0.6,1.4,0,4.706949686391113,1.0,4.0,1.731594026482344
VST-CA,mixed,Manhattan,260,5,False,14,7,10,N/A,73,1.1507440502060842,0.1607104974320192,0.006252753801215719,0.6,1.2,3,4.309784541681836,1.0,4.0,1.7260701115094943
VST-CA,pure,Manhattan,260,5,False,14,7,10,N/A,73,1.1481735603366512,0.16039617043749824,0.006252753801215719,0.6,1.2,4,4.81317642823393,1.0,4.0,1.723884180191291
VST-NCA,N/A,Manhattan,100,2,False,15,3,10,N/A,3,7.365766567141639,0.636521685810585,0.07646394497604,2.0,2.5,0,3.510072235242376,1.0,4.0,2.246033656201784
VST-CA,mixed,Manhattan,100,2,False,15,3,10,N/A,3,7.365766567141639,0.636521685810585,0.07646394497604,2.0,2.5,2,4.001164116781183,1.0,4.0,2.246033656201784
VST-CA,pure,Manhattan,100,2,False,15,3,10,N/A,3,7.365766567141639,0.636521685810585,0.07646394497604,2.0,2.5,2,4.269484152971813,1.0,4.0,2.246033656201784
VST-NCA,N/A,Manhattan,46,1,False,16,1,10,N/A,3,0.16005713269688868,0.3752300354622385,0.03523952996338179,1.0,2.0,0,0.013628732407482858,1.0,4.0,1.106452022253965
VST-CA,mixed,Manhattan,46,1,False,16,1,10,N/A,3,0.16005713269688868,0.3752300354622385,0.03523952996338179,1.0,2.0,2,0.07729790691882954,1.0,4.0,1.106452022253965
VST-CA,pure,Manhattan,46,1,False,16,1,10,N/A,3,0.16005713269688868,0.3752300354622385,0.03523952996338179,1.0,2.0,2,0.07644366862973584,1.0,4.0,1.106452022253965
VST-NCA,N/A,Manhattan,58,1,False,17,1,10,N/A,4,0.10306914665068358,0.31064331842434384,0.03310477099877567,1.0,1.0,0,0.01720042743494332,1.0,4.0,0.9660096062568558
VST-CA,mixed,Manhattan,58,1,False,17,1,10,N/A,4,0.10306914665068358,0.31064331842434384,0.03310477099877567,1.0,1.0,2,0.03500284811889287,1.0,4.0,0.9660096062568558
VST-CA,pure,Manhattan,58,1,False,17,1,10,N/A,4,0.10306914665068358,0.31064331842434384,0.03310477099877567,1.0,1.0,2,0.03532101635408935,1.0,4.0,0.9660096062568558
VST-NCA,N/A,Manhattan,181,4,False,18,6,10,N/A,58,0.8472066299858244,0.17962806639601733,0.008593146433925137,0.5,1.25,0,3.6192749948583582,1.0,4.0,1.6890825487916268
VST-CA,mixed,Manhattan,181,4,False,18,6,10,N/A,58,0.8472066299858244,0.17962806639601733,0.008593146433925137,0.5,1.25,2,4.224822569891387,1.0,4.0,1.6890825487916268
VST-CA,pure,Manhattan,181,4,False,18,6,10,N/A,58,0.8472066299858244,0.17962806639601733,0.008593146433925137,0.5,1.25,2,4.350486785557393,1.0,4.0,1.6890825487916268
VST-NCA,N/A,Manhattan,272,6,False,19,9,10,N/A,47,1.6818047223283912,0.1697441130802471,0.007725856607421922,1.3333333333333333,1.6666666666666667,0,6.511089505145776,1.0,4.0,2.081276149066289
VST-CA,mixed,Manhattan,272,6,False,19,9,10,N/A,47,1.4676321390332376,0.16936300557186607,0.006760124531494183,1.1666666666666667,1.5,3,12.360503163721262,1.0,4.0,2.0875332180682777
VST-CA,pure,Manhattan,272,6,False,19,9,10,N/A,47,1.4676321390332376,0.16936300557186607,0.006760124531494183,1.1666666666666667,1.5,3,14.153376826852138,1.0,4.0,2.0875332180682777
VST-NCA,N/A,Manhattan,447,5,False,20,7,10,N/A,44,0.9500347894225258,0.09847005059012394,0.0032798997223776397,0.4,1.0,0,6.247504886014042,1.0,4.0,1.4600181457895056
VST-CA,mixed,Manhattan,447,5,False,20,7,10,N/A,44,0.9498867132477716,0.09848561113090178,0.0032798997223776397,0.4,1.0,3,7.592551231599202,1.0,4.0,1.4600181457895056
VST-CA,pure,Manhattan,447,5,False,20,7,10,N/A,44,0.9498867132477716,0.09848561113090178,0.0032798997223776397,0.4,1.0,3,10.56641998759693,1.0,4.0,1.4600181457895056
VST-NCA,N/A,Manhattan,184,4,False,21,6,10,N/A,35,1.3425684667995748,0.2613182123466208,0.014298312380715151,0.75,1.5,0,4.588526758698606,1.0,4.0,1.9886973737884275
VST-CA,mixed,Manhattan,184,4,False,21,6,10,N/A,35,1.3425684667995748,0.2613182123466208,0.014298312380715151,0.75,1.5,2,5.2076900393999495,1.0,4.0,1.9886973737884275
VST-CA,pure,Manhattan,184,4,False,21,6,10,N/A,35,1.203946981463973,0.25874941999198237,0.009885948821171164,0.75,1.25,3,7.43837424716304,1.0,4.0,1.9170784244132775
VST-NCA,N/A,Manhattan,363,5,False,22,8,10,N/A,55,1.8091157311561128,0.12197119207158827,0.005381946212462471,1.2,1.8,0,7.19144490616992,1.0,4.0,1.7212258306384918
VST-CA,mixed,Manhattan,363,5,False,22,8,10,N/A,55,1.8091157311561128,0.12197119207158827,0.005381946212462471,1.2,1.8,2,11.373934521292995,1.0,4.0,1.7212258306384918
VST-CA,pure,Manhattan,363,5,False,22,8,10,N/A,55,1.8091157311561128,0.12197119207158827,0.005381946212462471,1.2,1.8,2,11.886273409148885,1.0,4.0,1.7212258306384918
VST-NCA,N/A,Manhattan,39,1,False,23,1,10,N/A,2,0.2843012867958795,0.41282095172368305,0.0542163026816937,1.0,2.0,0,0.04704310784836707,1.0,4.0,1.1622337567842163
VST-CA,mixed,Manhattan,39,1,False,23,1,10,N/A,2,0.2843012867958795,0.41282095172368305,0.0542163026816937,1.0,2.0,2,0.10805403807205494,1.0,4.0,1.1622337567842163
VST-CA,pure,Manhattan,39,1,False,23,1,10,N/A,2,0.2843012867958795,0.41282095172368305,0.0542163026816937,1.0,2.0,2,0.11088952496220372,1.0,4.0,1.1622337567842163
VST-NCA,N/A,Manhattan,124,4,False,24,5,10,N/A,39,0.3968475684471595,0.15876174617091493,0.007806033265297958,0.25,0.75,0,3.6460331013389577,1.0,4.0,1.463556518139885
VST-CA,mixed,Manhattan,124,4,False,24,5,10,N/A,39,0.3968475684471595,0.15876174617091493,0.007806033265297958,0.25,0.75,2,3.634474830958311,1.0,4.0,1.463556518139885
VST-CA,pure,Manhattan,124,4,False,24,5,10,N/A,39,0.3968475684471595,0.15876174617091493,0.007806033265297958,0.25,0.75,2,3.4977548612436067,1.0,4.0,1.463556518139885
VST-NCA,N/A,Manhattan,321,6,False,25,9,10,N/A,51,1.4326073540928086,0.12819685464532826,0.004122422772177487,0.6666666666666666,1.0,0,5.971898955137021,1.0,4.0,1.8956244048609516
VST-CA,mixed,Manhattan,321,6,False,25,9,10,N/A,51,1.355903888477624,0.12714623660499608,0.004122422772177487,0.6666666666666666,0.8333333333333334,3,10.282986960234098,1.0,4.0,1.8889008453531266
VST-CA,pure,Manhattan,321,6,False,25,9,10,N/A,51,1.355903888477624,0.12714623660499608,0.004122422772177487,0.6666666666666666,0.8333333333333334,3,12.048489865394345,1.0,4.0,1.8889008453531266
VST-NCA,N/A,Manhattan,164,4,False,26,6,10,N/A,19,1.164508992466176,0.2685659448579184,0.010466808160720972,0.75,1.75,0,5.245119413749308,1.0,4.0,2.2603218629090245
VST-CA,mixed,Manhattan,164,4,False,26,6,10,N/A,19,1.164508992466176,0.2685659448579184,0.010466808160720972,0.75,1.75,2,6.759677979007961,1.0,4.0,2.2603218629090245
VST-CA,pure,Manhattan,164,4,False,26,6,10,N/A,19,1.164508992466176,0.2685659448579184,0.010466808160720972,0.75,1.75,2,6.8249352314476255,1.0,4.0,2.2603218629090245
VST-NCA,N/A,Manhattan,216,5,False,27,8,10,N/A,72,2.309071469888127,0.2051693642449508,0.012461973750626666,1.6,1.6,0,5.11278471813489,1.0,4.0,2.0410102037162288
VST-CA,mixed,Manhattan,216,5,False,27,8,10,N/A,72,2.263249553941963,0.2051619698583902,0.012461973750626666,1.6,1.6,3,5.6169526825410685,1.0,4.0,2.060996357314167
VST-CA,pure,Manhattan,216,5,False,27,8,10,N/A,72,2.263249553941963,0.2051619698583902,0.012461973750626666,1.6,1.6,3,5.854901863257851,1.0,4.0,2.060996357314167
VST-NCA,N/A,Manhattan,356,1,False,28,1,10,N/A,2,1.2505314534709295,0.12889614794105275,0.009181519614646194,2.0,2.0,0,0.38259453958562517,1.0,4.0,0.706915937838663
VST-CA,mixed,Manhattan,356,1,False,28,1,10,N/A,2,0.44432171949687294,0.14500606821585466,0.007341677489059593,1.0,2.0,3,3.103700738695011,1.0,4.0,0.6789810020093061
VST-CA,pure,Manhattan,356,1,False,28,1,10,N/A,2,0.44432171949687294,0.14500606821585466,0.007341677489059593,1.0,2.0,3,3.075665222277621,1.0,4.0,0.6789810020093061
VST-NCA,N/A,Manhattan,283,4,False,29,6,10,N/A,57,0.7367237194821482,0.11068083277991125,0.005064989181872614,0.5,1.0,0,5.922449058541702,1.0,4.0,1.3273868900240604
VST-CA,mixed,Manhattan,283,4,False,29,6,10,N/A,57,0.7367237194821482,0.11068083277991125,0.005064989181872614,0.5,1.0,2,6.7415759433234825,1.0,4.0,1.3273868900240604
