Spiders,0,100,8,6,0.004990087722276216,1,0.00645067822717472,53.0,0,0,0,8,68,27,37,24,45
Dreyfus,0,100,8,6,0.006098952243427541,1,0.010064258087131725,45.0,0,0,0,8,68,27,37,24,45
Gravitation 2,0,100,8,6,0.004990087722276216,1,0.006743191082344939,60.0,1,0,0,8,68,27,37,24,45
Gravitation 3,0,100,8,6,0.004990087722276216,1,0.006381596243834928,58.0,0,0,0,8,68,27,37,24,45
Spiders,0,100,8,6,0.004990087722276216,2,0.006152244059146807,58.0,1,0,0,66,47,93,82,38,74
Dreyfus,0,100,8,6,0.006098952243427541,2,0.00985701213711234,50.0,1,1,0,66,47,93,82,38,74
Gravitation 2,0,100,8,6,0.004990087722276216,2,0.008105487793805675,52.0,1,0,0,66,47,93,82,38,74
Gravitation 3,0,100,8,6,0.004990087722276216,2,0.007584017508137864,58.0,1,0,0,66,47,93,82,38,74
Spiders,0,100,8,6,0.004990087722276216,3,0.005869600058739419,82.0,1,0,0,93,63,55,66,47,18
Dreyfus,0,100,8,6,0.006098952243427541,3,0.009922936086928028,64.0,1,0,0,93,63,55,66,47,18
Gravitation 2,0,100,8,6,0.004990087722276216,3,0.007640072603190717,82.0,1,0,0,93,63,55,66,47,18
Gravitation 3,0,100,8,6,0.004990087722276216,3,0.008059696307706157,87.0,1,0,0,93,63,55,66,47,18
Spiders,0,100,8,6,0.004990087722276216,4,0.006650029093383844,60.0,1,0,0,93,14,98,80,34,54
Dreyfus,0,100,8,6,0.006098952243427541,4,0.010777973663579424,60.0,1,1,0,93,14,98,80,34,54
Gravitation 2,0,100,8,6,0.004990087722276216,4,0.008340761291351487,65.0,1,0,0,93,14,98,80,34,54
Gravitation 3,0,100,8,6,0.004990087722276216,4,0.007952323167886605,62.0,1,0,0,93,14,98,80,34,54
Spiders,0,100,8,6,0.004990087722276216,5,0.007721786720626955,75.0,0,0,0,46,91,25,98,55,86
Dreyfus,0,100,8,6,0.006098952243427541,5,0.010455064735739705,73.0,0,0,0,46,91,25,98,55,86
Gravitation 2,0,100,8,6,0.004990087722276216,5,0.008671565303001477,83.0,1,0,0,46,91,25,98,55,86
Gravitation 3,0,100,8,6,0.004990087722276216,5,0.008743015811484345,83.0,1,0,0,46,91,25,98,55,86
Spiders,0,100,8,6,0.004990087722276216,6,0.005714461661867759,77.0,2,0,0,65,44,19,48,50,32
Dreyfus,0,100,8,6,0.006098952243427541,6,0.00997504364007576,69.0,1,0,0,65,44,19,48,50,32
Gravitation 2,0,100,8,6,0.004990087722276216,6,0.007462038463269316,100.0,1,1,0,65,44,19,48,50,32
Gravitation 3,0,100,8,6,0.004990087722276216,6,0.007466775513555457,100.0,1,1,0,65,44,19,48,50,32
Spiders,0,100,8,6,0.004990087722276216,7,0.006057503053423674,78.0,0,0,0,59,96,26,79,23,47
Dreyfus,0,100,8,6,0.006098952243427541,7,0.010556121808511065,70.0,0,0,0,59,96,26,79,23,47
Gravitation 2,0,100,8,6,0.004990087722276216,7,0.010515067372697695,101.0,1,0,0,59,96,26,79,23,47
Gravitation 3,0,100,8,6,0.004990087722276216,7,0.008035616302084853,102.0,1,0,0,59,96,26,79,23,47
Spiders,0,100,8,6,0.004990087722276216,8,0.007796000508443396,83.0,0,0,0,6,37,97,26,92,47
Dreyfus,0,100,8,6,0.006098952243427541,8,0.010217817467241347,74.0,0,0,0,6,37,97,26,92,47
Gravitation 2,0,100,8,6,0.004990087722276216,8,0.009045002767226862,91.0,1,0,0,6,37,97,26,92,47
Gravitation 3,0,100,8,6,0.004990087722276216,8,0.008663670219191177,81.0,1,0,0,6,37,97,26,92,47
Spiders,0,100,8,6,0.004990087722276216,9,0.007768762469297974,108.0,2,1,0,60,77,8,71,29,97
Dreyfus,0,100,8,6,0.006098952243427541,9,0.010138471874948152,86.0,1,0,0,60,77,8,71,29,97
Gravitation 2,0,100,8,6,0.004990087722276216,9,0.008828677470825663,95.0,2,0,0,60,77,8,71,29,97
Gravitation 3,0,100,8,6,0.004990087722276216,9,0.008589851185565267,122.0,3,0,0,60,77,8,71,29,97
Spiders,0,100,8,6,0.004990087722276216,10,0.005626431477383342,64.0,0,0,0,69,46,30,48,79,59
Dreyfus,0,100,8,6,0.006098952243427541,10,0.009979780690361928,53.0,0,0,0,69,46,30,48,79,59
Gravitation 2,0,100,8,6,0.004990087722276216,10,0.007206237747816813,64.0,0,0,0,69,46,30,48,79,59
Gravitation 3,0,100,8,6,0.004990087722276216,10,0.007300583999349464,64.0,0,0,0,69,46,30,48,79,59
Spiders,0,400,26,6,0.062193522715340455,1,0.035416161710264626,183.0,1,1,0,45,314,389,57,84,311
Dreyfus,0,400,26,6,0.09906001132155018,1,0.04037387958891869,147.0,3,0,1,45,314,389,57,84,311
Gravitation 2,0,400,26,6,0.062193522715340455,1,0.04427641951633132,151.0,4,0,0,45,314,389,57,84,311
Gravitation 3,0,400,26,6,0.062193522715340455,1,0.041943027496208374,160.0,4,1,0,45,314,389,57,84,311
Spiders,0,400,26,6,0.062193522715340455,2,0.029051539896621792,116.0,3,0,0,326,247,168,204,257,355
Dreyfus,0,400,26,6,0.09906001132155018,2,0.040306376622341045,100.0,3,0,0,326,247,168,204,257,355
Gravitation 2,0,400,26,6,0.062193522715340455,2,0.03661621444942453,124.0,4,2,0,326,247,168,204,257,355
Gravitation 3,0,400,26,6,0.062193522715340455,2,0.03581604770525437,116.0,4,1,0,326,247,168,204,257,355
Spiders,0,400,26,6,0.062193522715340455,3,0.033652005232861604,165.0,4,0,0,330,365,233,52,302,297
Dreyfus,0,400,26,6,0.09906001132155018,3,0.04023689988481072,132.0,2,1,0,330,365,233,52,302,297
Gravitation 2,0,400,26,6,0.062193522715340455,3,0.04197697635659248,160.0,5,1,0,330,365,233,52,302,297
Gravitation 3,0,400,26,6,0.062193522715340455,3,0.04282727688295773,188.0,6,1,0,330,365,233,52,302,297
Spiders,0,400,26,6,0.062193522715340455,4,0.03672161381829142,151.0,3,1,0,124,256,356,6,68,33
Dreyfus,0,400,26,6,0.09906001132155018,4,0.04043348747168629,146.0,2,0,0,124,256,356,6,68,33
Gravitation 2,0,400,26,6,0.062193522715340455,4,0.038404845686639266,156.0,3,0,0,124,256,356,6,68,33
Gravitation 3,0,400,26,6,0.062193522715340455,4,0.036918201405166995,182.0,3,0,0,124,256,356,6,68,33
Spiders,0,400,26,6,0.062193522715340455,5,0.03245511052722572,151.0,2,0,0,183,379,389,330,252,92
Dreyfus,0,400,26,6,0.09906001132155018,5,0.03973674632543078,135.0,2,0,0,183,379,389,330,252,92
Gravitation 2,0,400,26,6,0.062193522715340455,5,0.042176327222801735,172.0,3,0,0,183,379,389,330,252,92
Gravitation 3,0,400,26,6,0.062193522715340455,5,0.04179696844571845,169.0,4,1,0,183,379,389,330,252,92
Spiders,0,400,26,6,0.062193522715340455,6,0.03785416359087357,211.0,4,1,0,303,89,319,217,36,64
Dreyfus,0,400,26,6,0.09906001132155018,6,0.04102601351164625,166.0,1,0,1,303,89,319,217,36,64
Gravitation 2,0,400,26,6,0.062193522715340455,6,0.04728326218546974,242.0,8,1,0,303,89,319,217,36,64
Gravitation 3,0,400,26,6,0.062193522715340455,6,0.04748971862710816,252.0,9,2,0,303,89,319,217,36,64
Spiders,0,400,26,6,0.062193522715340455,7,0.03423308340129694,129.0,4,0,0,90,130,231,259,306,253
Dreyfus,0,400,26,6,0.09906001132155018,7,0.039428838056830395,88.0,0,0,0,90,130,231,259,306,253
Gravitation 2,0,400,26,6,0.062193522715340455,7,0.04246489253606667,152.0,5,1,0,90,130,231,259,306,253
Gravitation 3,0,400,26,6,0.062193522715340455,7,0.04200381964154731,152.0,5,1,0,90,130,231,259,306,253
Spiders,0,400,26,6,0.062193522715340455,8,0.039769116169052765,184.0,5,2,0,132,140,301,277,285,306
Dreyfus,0,400,26,6,0.09906001132155018,8,0.03983069782277271,140.0,5,1,0,132,140,301,277,285,306
Gravitation 2,0,400,26,6,0.062193522715340455,8,0.04732431662128311,144.0,6,1,0,132,140,301,277,285,306
Gravitation 3,0,400,26,6,0.062193522715340455,8,0.050551037374537255,179.0,7,1,0,132,140,301,277,285,306
Spiders,0,400,26,6,0.062193522715340455,9,0.03412097321119112,199.0,6,1,0,307,301,53,219,130,19
Dreyfus,0,400,26,6,0.09906001132155018,9,0.04082982067896146,152.0,4,0,0,307,301,53,219,130,19
Gravitation 2,0,400,26,6,0.062193522715340455,9,0.041159440428039984,194.0,6,1,0,307,301,53,219,130,19
Gravitation 3,0,400,26,6,0.062193522715340455,9,0.04106272565136404,192.0,5,1,0,307,301,53,219,130,19
Spiders,0,400,26,6,0.062193522715340455,10,0.0358574968952583,189.0,4,1,0,324,42,223,100,37,118
Dreyfus,0,400,26,6,0.09906001132155018,10,0.040127158219848136,175.0,2,1,0,324,42,223,100,37,118
Gravitation 2,0,400,26,6,0.062193522715340455,10,0.046029522876400275,212.0,5,0,0,324,42,223,100,37,118
Gravitation 3,0,400,26,6,0.062193522715340455,10,0.044568537617311055,212.0,5,0,0,324,42,223,100,37,118
Spiders,0,900,72,6,0.3544170230639083,1,0.1081606744296395,256.0,8,2,0,853,720,118,252,521,466
Dreyfus,0,900,72,6,0.695434115130849,1,0.14680710968087318,226.0,5,2,0,853,720,118,252,521,466
Gravitation 2,0,900,72,6,0.3544170230639083,1,0.1329480795603386,277.0,8,1,0,853,720,118,252,521,466
Gravitation 3,0,900,72,6,0.3544170230639083,1,0.1415888540364798,327.0,10,2,0,853,720,118,252,521,466
Spiders,0,900,72,6,0.3544170230639083,2,0.09338976212902006,237.0,7,0,0,304,270,614,837,548,101
Dreyfus,0,900,72,6,0.695434115130849,2,0.117428713314506,198.0,3,0,0,304,270,614,837,548,101
Gravitation 2,0,900,72,6,0.3544170230639083,2,0.11599930839065786,248.0,8,2,0,304,270,614,837,548,101
Gravitation 3,0,900,72,6,0.3544170230639083,2,0.11467846086920108,242.0,8,1,0,304,270,614,837,548,101
Spiders,0,900,72,6,0.3544170230639083,3,0.11902273073579828,191.0,6,1,0,20,813,346,880,377,517
Dreyfus,0,900,72,6,0.695434115130849,3,0.11584298573121554,168.0,2,0,0,20,813,346,880,377,517
Gravitation 2,0,900,72,6,0.3544170230639083,3,0.16225542017241246,190.0,5,2,0,20,813,346,880,377,517
Gravitation 3,0,900,72,6,0.3544170230639083,3,0.1583516959824287,190.0,5,2,0,20,813,346,880,377,517
Spiders,0,900,72,6,0.3544170230639083,4,0.1436676296037218,244.0,7,1,0,301,565,815,407,514,840
Dreyfus,0,900,72,6,0.695434115130849,4,0.11757398285661491,196.0,4,0,0,301,565,815,407,514,840
Gravitation 2,0,900,72,6,0.3544170230639083,4,0.1305002088249667,265.0,10,0,0,301,565,815,407,514,840
Gravitation 3,0,900,72,6,0.3544170230639083,4,0.11821822169553187,277.0,8,1,0,301,565,815,407,514,840
Spiders,0,900,72,6,0.3544170230639083,5,0.10260766723169201,196.0,6,1,0,780,483,870,694,117,142
Dreyfus,0,900,72,6,0.695434115130849,5,0.12248235646145478,181.0,4,0,0,780,483,870,694,117,142
Gravitation 2,0,900,72,6,0.3544170230639083,5,0.13386667256166263,259.0,8,1,0,780,483,870,694,117,142
Gravitation 3,0,900,72,6,0.3544170230639083,5,0.12486785603472583,196.0,6,1,0,780,483,870,694,117,142
Spiders,0,900,72,6,0.3544170230639083,6,0.09032173256035225,252.0,7,0,0,693,492,366,600,335,113
Dreyfus,0,900,72,6,0.695434115130849,6,0.1122329586589732,162.0,3,0,0,693,492,366,600,335,113
Gravitation 2,0,900,72,6,0.3544170230639083,6,0.1301674310423646,262.0,10,0,0,693,492,366,600,335,113
Gravitation 3,0,900,72,6,0.3544170230639083,6,0.1351677823735935,299.0,11,0,0,693,492,366,600,335,113
Spiders,0,900,72,6,0.3544170230639083,7,0.12010554148037578,211.0,4,1,0,557,335,329,594,273,637
Dreyfus,0,900,72,6,0.695434115130849,7,0.11294588472703904,170.0,2,0,0,557,335,329,594,273,637
Gravitation 2,0,900,72,6,0.3544170230639083,7,0.1134614336998494,264.0,8,1,0,557,335,329,594,273,637
Gravitation 3,0,900,72,6,0.3544170230639083,7,0.10520278128012528,217.0,6,0,0,557,335,329,594,273,637
Spiders,0,900,72,6,0.3544170230639083,8,0.10120707936375073,260.0,10,1,0,486,651,724,495,6,492
Dreyfus,0,900,72,6,0.695434115130849,8,0.11668065412348394,193.0,4,0,0,486,651,724,495,6,492
Gravitation 2,0,900,72,6,0.3544170230639083,8,0.11915852617733425,266.0,11,0,0,486,651,724,495,6,492
Gravitation 3,0,900,72,6,0.3544170230639083,8,0.11779504520330164,248.0,10,0,0,486,651,724,495,6,492
Spiders,0,900,72,6,0.3544170230639083,9,0.13523923288207662,259.0,9,2,0,493,882,44,97,857,691
Dreyfus,0,900,72,6,0.695434115130849,9,0.11728344377239708,227.0,4,0,0,493,882,44,97,857,691
Gravitation 2,0,900,72,6,0.3544170230639083,9,0.14877022227029446,262.0,11,2,0,493,882,44,97,857,691
Gravitation 3,0,900,72,6,0.3544170230639083,9,0.1598497881354266,293.0,10,2,0,493,882,44,97,857,691
Spiders,0,900,72,6,0.3544170230639083,10,0.12542761747687337,221.0,4,0,0,408,299,137,81,638,247
Dreyfus,0,900,72,6,0.695434115130849,10,0.11353920027538056,184.0,4,2,0,408,299,137,81,638,247
Gravitation 2,0,900,72,6,0.3544170230639083,10,0.10851950598881555,197.0,7,0,0,408,299,137,81,638,247
Gravitation 3,0,900,72,6,0.3544170230639083,10,0.10906742480524834,221.0,8,2,0,408,299,137,81,638,247
Spiders,0,1600,128,6,1.3067176899616388,1,0.2154386784892921,323.0,7,3,0,725,832,534,1375,80,1071
Dreyfus,0,1600,128,6,2.669447841523562,1,0.25714840625890645,281.0,5,1,0,725,832,534,1375,80,1071
Gravitation 2,0,1600,128,6,1.3067176899616388,1,0.4080285896774942,365.0,14,2,0,725,832,534,1375,80,1071
Gravitation 3,0,1600,128,6,1.3067176899616388,1,0.27641043698499423,389.0,12,1,0,725,832,534,1375,80,1071
Spiders,0,1600,128,6,1.3067176899616388,2,0.18786865106966566,258.0,5,1,0,945,809,982,125,990,110
Dreyfus,0,1600,128,6,2.669447841523562,2,0.25080312740059796,235.0,1,0,0,945,809,982,125,990,110
Gravitation 2,0,1600,128,6,1.3067176899616388,2,0.26524244618118686,366.0,6,0,0,945,809,982,125,990,110
Gravitation 3,0,1600,128,6,1.3067176899616388,2,0.26333815196615085,336.0,5,0,0,945,809,982,125,990,110
Spiders,0,1600,128,6,1.3067176899616388,3,0.19179961329879447,278.0,8,1,0,618,1209,334,477,1255,1309
Dreyfus,0,1600,128,6,2.669447841523562,3,0.25096971366899545,252.0,3,1,0,618,1209,334,477,1255,1309
Gravitation 2,0,1600,128,6,1.3067176899616388,3,0.38632658329984615,315.0,12,2,0,618,1209,334,477,1255,1309
Gravitation 3,0,1600,128,6,1.3067176899616388,3,0.25707577148785354,321.0,11,1,0,618,1209,334,477,1255,1309
Spiders,0,1600,128,6,1.3067176899616388,4,0.18983926398870743,286.0,7,2,0,529,52,862,989,713,1536
Dreyfus,0,1600,128,6,2.669447841523562,4,0.256676675001243,234.0,5,0,0,529,52,862,989,713,1536
Gravitation 2,0,1600,128,6,1.3067176899616388,4,0.23453254393021972,383.0,12,1,0,529,52,862,989,713,1536
Gravitation 3,0,1600,128,6,1.3067176899616388,4,0.2334473646604991,379.0,12,0,0,529,52,862,989,713,1536
Spiders,0,1600,128,6,1.3067176899616388,5,0.2452390670853184,299.0,9,0,0,500,604,468,1307,1046,301
Dreyfus,0,1600,128,6,2.669447841523562,5,0.4135058040708657,243.0,4,1,0,500,604,468,1307,1046,301
Gravitation 2,0,1600,128,6,1.3067176899616388,5,0.32554746484911234,342.0,13,2,0,500,604,468,1307,1046,301
Gravitation 3,0,1600,128,6,1.3067176899616388,5,0.3103533760562627,355.0,13,1,0,500,604,468,1307,1046,301
Spiders,0,1600,128,6,1.3067176899616388,6,0.25538740781502867,361.0,7,1,0,1353,230,1067,1025,179,761
Dreyfus,0,1600,128,6,2.669447841523562,6,0.25292572068298824,281.0,4,2,0,1353,230,1067,1025,179,761
Gravitation 2,0,1600,128,6,1.3067176899616388,6,0.33020280101783683,410.0,13,1,0,1353,230,1067,1025,179,761
Gravitation 3,0,1600,128,6,1.3067176899616388,6,0.3389612122427508,443.0,10,0,0,1353,230,1067,1025,179,761
